image_path,iod,miod,is_lv3,od_threshold_used,dilate_radius_used,low_iod,low_miod,low_both,figure_path
data\raw\train\IHC\00290_train_2+.png,244372.703125,0.5407947301864624,0,0.2,2,0,0,0,
data\raw\train\IHC\00291_train_3+.png,396046.03125,0.5922068357467651,1,0.25,0,0,0,0,
data\raw\train\IHC\00294_train_3+.png,181853.65625,0.173474982380867,1,0.25,0,0,0,0,
data\raw\train\IHC\00295_train_1+.png,90132.03125,0.8547614812850952,0,0.2,2,0,0,0,
data\raw\train\IHC\00297_train_1+.png,3199.053466796875,0.003050855128094554,0,0.2,2,0,1,0,
data\raw\train\IHC\00298_train_1+.png,413943.75,0.9737699031829834,0,0.2,2,0,0,0,
data\raw\train\IHC\00299_train_0.png,467727.40625,0.9228796362876892,0,0.2,2,0,0,0,
data\raw\train\IHC\00300_train_2+.png,14151.939453125,0.30252760648727417,0,0.2,2,0,0,0,
data\raw\train\IHC\00301_train_2+.png,0.002218987327069044,2.1161912222567025e-09,0,0.2,2,1,1,1,
data\raw\train\IHC\00302_train_1+.png,90679.25,0.8889687061309814,0,0.2,2,0,0,0,
data\raw\train\IHC\00303_train_2+.png,291827.75,0.278308629989624,0,0.2,2,0,0,0,
data\raw\train\IHC\00304_train_2+.png,501197.1875,0.4779788851737976,0,0.2,2,0,0,0,
data\raw\train\IHC\00305_train_3+.png,224200.390625,0.21382679045200348,1,0.25,0,0,0,0,
data\raw\train\IHC\00306_train_2+.png,4401.890625,0.6036602854728699,0,0.2,2,0,0,0,
data\raw\train\IHC\00307_train_3+.png,140967.03125,0.2204718142747879,1,0.25,0,0,0,0,
data\raw\train\IHC\00308_train_0.png,1495531.125,1.7640432119369507,0,0.2,2,0,0,0,
data\raw\train\IHC\00309_train_3+.png,471811.9375,0.44995492696762085,1,0.25,0,0,0,0,
data\raw\train\IHC\00310_train_2+.png,5142.5322265625,0.06085764989256859,0,0.2,2,0,0,0,
data\raw\train\IHC\00313_train_1+.png,24276.15625,1.4955739974975586,0,0.2,2,0,0,0,
data\raw\train\IHC\00314_train_2+.png,2.536059617996216,2.4185749225580366e-06,0,0.2,2,1,1,1,
data\raw\train\IHC\00316_train_2+.png,612644.1875,0.584263026714325,0,0.2,2,0,0,0,
data\raw\train\IHC\00317_train_1+.png,152247.28125,0.8863851428031921,0,0.2,2,0,0,0,
data\raw\train\IHC\00318_train_2+.png,102069.953125,0.6665531396865845,0,0.2,2,0,0,0,
data\raw\train\IHC\00319_train_1+.png,90422.84375,1.0421220064163208,0,0.2,2,0,0,0,
data\raw\train\IHC\00320_train_2+.png,95115.0234375,0.09070875495672226,0,0.2,2,0,0,0,
data\raw\train\IHC\00321_train_0.png,97929.4609375,0.406528502702713,0,0.2,2,0,0,0,
data\raw\train\IHC\00322_train_2+.png,55846.984375,0.9417068958282471,0,0.2,2,0,0,0,
data\raw\train\IHC\00324_train_2+.png,1626.308837890625,0.0015509689692407846,0,0.2,2,0,1,0,
data\raw\train\IHC\00325_train_1+.png,43185.7578125,0.04118514806032181,0,0.2,2,0,1,0,
data\raw\train\IHC\00326_train_0.png,633360.125,0.9462697505950928,0,0.2,2,0,0,0,
data\raw\train\IHC\00328_train_2+.png,4053.62646484375,0.003865839447826147,0,0.2,2,0,1,0,
data\raw\train\IHC\00329_train_3+.png,2278.66552734375,0.002173281041905284,1,0.25,0,0,1,0,
data\raw\train\IHC\00330_train_2+.png,483833.9375,1.143064260482788,0,0.2,2,0,0,0,
data\raw\train\IHC\00331_train_2+.png,75755.796875,0.5174258351325989,0,0.2,2,0,0,0,
data\raw\train\IHC\00332_train_2+.png,454728.6875,0.4336630702018738,0,0.2,2,0,0,0,
data\raw\train\IHC\00333_train_3+.png,126739.25,0.12255237251520157,1,0.25,0,0,0,0,
data\raw\train\IHC\00334_train_2+.png,8702.23046875,0.1050727516412735,0,0.2,2,0,0,0,
data\raw\train\IHC\00335_train_1+.png,97507.578125,0.09299047291278839,0,0.2,2,0,0,0,
data\raw\train\IHC\00336_train_3+.png,5617.77587890625,0.03348039463162422,1,0.25,0,0,1,0,
data\raw\train\IHC\00337_train_2+.png,494420.25,0.4715158939361572,0,0.2,2,0,0,0,
data\raw\train\IHC\00338_train_1+.png,123466.9375,0.1177472472190857,0,0.2,2,0,0,0,
data\raw\train\IHC\00339_train_1+.png,47835.02734375,0.11095859855413437,0,0.2,2,0,0,0,
data\raw\train\IHC\00340_train_3+.png,6375.4462890625,0.018769696354866028,1,0.25,0,0,1,0,
data\raw\train\IHC\00341_train_0.png,173813.84375,0.34191834926605225,0,0.2,2,0,0,0,
data\raw\train\IHC\00342_train_2+.png,13267.3818359375,0.21841469407081604,0,0.2,2,0,0,0,
data\raw\train\IHC\00343_train_0.png,96507.1015625,0.2844996154308319,0,0.2,2,0,0,0,
data\raw\train\IHC\00344_train_2+.png,163150.453125,0.8856090903282166,0,0.2,2,0,0,0,
data\raw\train\IHC\00345_train_2+.png,8895.3173828125,0.008483235724270344,0,0.2,2,0,1,0,
data\raw\train\IHC\00346_train_2+.png,8600.291015625,0.04155251756310463,0,0.2,2,0,1,0,
data\raw\train\IHC\00347_train_2+.png,53860.953125,0.6382536888122559,0,0.2,2,0,0,0,
data\raw\train\IHC\00348_train_1+.png,68368.6953125,0.7429280281066895,0,0.2,2,0,0,0,
data\raw\train\IHC\00349_train_2+.png,287462.53125,0.27414563298225403,0,0.2,2,0,0,0,
data\raw\train\IHC\00350_train_2+.png,776.4883422851562,0.0007405169890262187,0,0.2,2,0,1,0,
data\raw\train\IHC\00351_train_1+.png,12884.9921875,0.012288086116313934,0,0.2,2,0,1,0,
data\raw\train\IHC\00352_train_3+.png,504548.8125,0.48321396112442017,1,0.25,0,0,0,0,
data\raw\train\IHC\00353_train_1+.png,73271.5546875,0.8490724563598633,0,0.2,2,0,0,0,
data\raw\train\IHC\00354_train_1+.png,4913.4228515625,0.3222339153289795,0,0.2,2,0,0,0,
data\raw\train\IHC\00356_train_2+.png,4568.978515625,0.004357317462563515,0,0.2,2,0,1,0,
data\raw\train\IHC\00358_train_2+.png,25166.8203125,0.024000950157642365,0,0.2,2,0,1,0,
data\raw\train\IHC\00359_train_2+.png,13975.984375,0.03632484748959541,0,0.2,2,0,1,0,
data\raw\train\IHC\00360_train_2+.png,325052.3125,0.9336371421813965,0,0.2,2,0,0,0,
data\raw\train\IHC\00361_train_2+.png,1.78053617477417,1.6980516193143558e-06,0,0.2,2,1,1,1,
data\raw\train\IHC\00362_train_0.png,131139.09375,0.2670569121837616,0,0.2,2,0,0,0,
data\raw\train\IHC\00363_train_3+.png,15968.5068359375,0.015253950841724873,1,0.25,0,0,1,0,
data\raw\train\IHC\00364_train_3+.png,7835.5078125,0.037339501082897186,1,0.25,0,0,1,0,
data\raw\train\IHC\00365_train_2+.png,864401.4375,0.8243574500083923,0,0.2,2,0,0,0,
data\raw\train\IHC\00366_train_1+.png,96615.171875,0.951423704624176,0,0.2,2,0,0,0,
data\raw\train\IHC\00367_train_2+.png,963628.5,0.9189877510070801,0,0.2,2,0,0,0,
data\raw\train\IHC\00368_train_3+.png,224.89300537109375,0.00021452439250424504,1,0.25,0,1,1,1,
data\raw\train\IHC\00369_train_3+.png,45881.22265625,0.0793883427977562,1,0.25,0,0,0,0,
data\raw\train\IHC\00372_train_2+.png,2203.979736328125,0.0021018788684159517,0,0.2,2,0,1,0,
data\raw\train\IHC\00373_train_0.png,1400570.375,1.5516412258148193,0,0.2,2,0,0,0,
data\raw\train\IHC\00374_train_2+.png,1323203.875,1.261905550956726,0,0.2,2,0,0,0,
data\raw\train\IHC\00375_train_3+.png,76794.4140625,0.47094646096229553,1,0.25,0,0,0,0,
data\raw\train\IHC\00376_train_2+.png,838915.625,0.800052285194397,0,0.2,2,0,0,0,
data\raw\train\IHC\00377_train_1+.png,67351.078125,0.8206140398979187,0,0.2,2,0,0,0,
data\raw\train\IHC\00378_train_1+.png,133347.125,1.004460334777832,0,0.2,2,0,0,0,
data\raw\train\IHC\00379_train_2+.png,1257596.0,1.1993370056152344,0,0.2,2,0,0,0,
data\raw\train\IHC\00380_train_1+.png,111427.8125,0.19177502393722534,0,0.2,2,0,0,0,
data\raw\train\IHC\00381_train_2+.png,259367.59375,0.2473522126674652,0,0.2,2,0,0,0,
data\raw\train\IHC\00382_train_3+.png,4147.8212890625,1.1066758632659912,1,0.25,0,0,0,0,
data\raw\train\IHC\00383_train_1+.png,132830.828125,0.9475327730178833,0,0.2,2,0,0,0,
data\raw\train\IHC\00385_train_0.png,1237286.5,1.288956880569458,0,0.2,2,0,0,0,
data\raw\train\IHC\00388_train_2+.png,123345.4140625,0.4875968098640442,0,0.2,2,0,0,0,
data\raw\train\IHC\00390_train_1+.png,278382.75,0.265486478805542,0,0.2,2,0,0,0,
data\raw\train\IHC\00393_train_1+.png,162798.09375,0.18082387745380402,0,0.2,2,0,0,0,
data\raw\train\IHC\00394_train_1+.png,61120.5625,0.7093185782432556,0,0.2,2,0,0,0,
data\raw\train\IHC\00395_train_2+.png,272321.28125,0.2597058117389679,0,0.2,2,0,0,0,
data\raw\train\IHC\00396_train_2+.png,86839.3203125,0.7083488702774048,0,0.2,2,0,0,0,
data\raw\train\IHC\00397_train_2+.png,28841.955078125,0.02750583179295063,0,0.2,2,0,1,0,
data\raw\train\IHC\00398_train_2+.png,115338.8515625,1.3077411651611328,0,0.2,2,0,0,0,
data\raw\train\IHC\00399_train_3+.png,2.5979084968566895,2.509372734493809e-06,1,0.25,0,1,1,1,
data\raw\train\IHC\00401_train_1+.png,196842.828125,0.8332359790802002,0,0.2,2,0,0,0,
data\raw\train\IHC\00402_train_1+.png,4229.73291015625,0.00403378764167428,0,0.2,2,0,1,0,
data\raw\train\IHC\00403_train_2+.png,1964878.875,1.8738545179367065,0,0.2,2,0,0,0,
data\raw\train\IHC\00405_train_1+.png,48464.16015625,0.8048385977745056,0,0.2,2,0,0,0,
data\raw\train\IHC\00406_train_2+.png,51936.00390625,0.0495300330221653,0,0.2,2,0,1,0,
data\raw\train\IHC\00407_train_3+.png,121702.4453125,0.14626871049404144,1,0.25,0,0,0,0,
data\raw\train\IHC\00408_train_1+.png,32671.541015625,0.03115800954401493,0,0.2,2,0,1,0,
data\raw\train\IHC\00409_train_0.png,48427.828125,0.28546401858329773,0,0.2,2,0,0,0,
data\raw\train\IHC\00410_train_2+.png,58992.0703125,0.3877154588699341,0,0.2,2,0,0,0,
data\raw\train\IHC\00411_train_3+.png,346756.34375,0.3306926190853119,1,0.25,0,0,0,0,
data\raw\train\IHC\00413_train_1+.png,39547.17578125,0.5855717658996582,0,0.2,2,0,0,0,
data\raw\train\IHC\00415_train_3+.png,105631.8046875,0.10075851529836655,1,0.25,0,0,0,0,
data\raw\train\IHC\00416_train_2+.png,0.0017480518436059356,1.6670721469935756e-09,0,0.2,2,1,1,1,
data\raw\train\IHC\00417_train_3+.png,341451.8125,0.32610592246055603,1,0.25,0,0,0,0,
data\raw\train\IHC\00418_train_2+.png,1568.4686279296875,0.0014958082465454936,0,0.2,2,0,1,0,
data\raw\train\IHC\00420_train_2+.png,547204.875,0.5218552350997925,0,0.2,2,0,0,0,
data\raw\train\IHC\00422_train_0.png,931247.875,1.4690932035446167,0,0.2,2,0,0,0,
data\raw\train\IHC\00424_train_2+.png,1660.768310546875,0.0015838320832699537,0,0.2,2,0,1,0,
data\raw\train\IHC\00425_train_3+.png,598623.4375,0.6752676963806152,1,0.25,0,0,0,0,
data\raw\train\IHC\00426_train_2+.png,83629.8359375,0.5402723550796509,0,0.2,2,0,0,0,
data\raw\train\IHC\00427_train_1+.png,53094.70703125,0.05063505843281746,0,0.2,2,0,0,0,
data\raw\train\IHC\00428_train_1+.png,690906.8125,0.6589000821113586,0,0.2,2,0,0,0,
data\raw\train\IHC\00429_train_3+.png,6474.99560546875,0.013795312494039536,1,0.25,0,0,1,0,
data\raw\train\IHC\00430_train_2+.png,746961.1875,0.7123576998710632,0,0.2,2,0,0,0,
data\raw\train\IHC\00431_train_2+.png,405629.90625,0.3868388235569,0,0.2,2,0,0,0,
data\raw\train\IHC\00432_train_2+.png,36597.21484375,0.03490182384848595,0,0.2,2,0,1,0,
data\raw\train\IHC\00434_train_3+.png,138253.390625,0.1318669468164444,1,0.25,0,0,0,0,
data\raw\train\IHC\00435_train_3+.png,259244.6875,0.24754615128040314,1,0.25,0,0,0,0,
data\raw\train\IHC\00436_train_3+.png,204515.96875,0.19567909836769104,1,0.25,0,0,0,0,
data\raw\train\IHC\00437_train_2+.png,192198.65625,0.18329492211341858,0,0.2,2,0,0,0,
data\raw\train\IHC\00438_train_2+.png,403522.4375,0.38482898473739624,0,0.2,2,0,0,0,
data\raw\train\IHC\00439_train_3+.png,333356.625,0.31833958625793457,1,0.25,0,0,0,0,
data\raw\train\IHC\00440_train_2+.png,0.00012034781684633344,1.1477262196191163e-10,0,0.2,2,1,1,1,
data\raw\train\IHC\00441_train_1+.png,811052.5,0.846698522567749,0,0.2,2,0,0,0,
data\raw\train\IHC\00442_train_2+.png,45560.21875,0.05749547481536865,0,0.2,2,0,0,0,
data\raw\train\IHC\00443_train_2+.png,119149.7890625,0.6091720461845398,0,0.2,2,0,0,0,
data\raw\train\IHC\00444_train_2+.png,15517.5654296875,0.8082065582275391,0,0.2,2,0,0,0,
data\raw\train\IHC\00445_train_3+.png,1128412.375,1.0762302875518799,1,0.25,0,0,0,0,
data\raw\train\IHC\00448_train_2+.png,9704.94921875,0.10917071998119354,0,0.2,2,0,0,0,
data\raw\train\IHC\00449_train_0.png,1243775.25,1.4904454946517944,0,0.2,2,0,0,0,
data\raw\train\IHC\00450_train_2+.png,2176.30419921875,0.0020754854194819927,0,0.2,2,0,1,0,
data\raw\train\IHC\00451_train_3+.png,163109.09375,0.5756635665893555,1,0.25,0,0,0,0,
data\raw\train\IHC\00452_train_3+.png,81843.328125,0.43260088562965393,1,0.25,0,0,0,0,
data\raw\train\IHC\00454_train_2+.png,5073.7392578125,0.00483869481831789,0,0.2,2,0,1,0,
data\raw\train\IHC\00455_train_2+.png,555557.75,0.5298211574554443,0,0.2,2,0,0,0,
data\raw\train\IHC\00456_train_3+.png,233990.21875,0.30318883061408997,1,0.25,0,0,0,0,
data\raw\train\IHC\00457_train_3+.png,343.8660583496094,0.03249537572264671,1,0.25,0,1,1,1,
data\raw\train\IHC\00458_train_2+.png,1648250.75,1.5718944072723389,0,0.2,2,0,0,0,
data\raw\train\IHC\00459_train_3+.png,535991.1875,0.5129804015159607,1,0.25,0,0,0,0,
data\raw\train\IHC\00460_train_1+.png,6240.38720703125,0.31951192021369934,0,0.2,2,0,0,0,
data\raw\train\IHC\00461_train_2+.png,0.6182431578636169,5.896026209484262e-07,0,0.2,2,1,1,1,
data\raw\train\IHC\00462_train_2+.png,63458.265625,0.6799123883247375,0,0.2,2,0,0,0,
data\raw\train\IHC\00463_train_2+.png,35660.171875,0.03400819003582001,0,0.2,2,0,1,0,
data\raw\train\IHC\00464_train_2+.png,5588.9892578125,0.0053300755098462105,0,0.2,2,0,1,0,
data\raw\train\IHC\00465_train_2+.png,23390.93359375,0.7551308870315552,0,0.2,2,0,0,0,
data\raw\train\IHC\00466_train_1+.png,240525.09375,0.32060906291007996,0,0.2,2,0,0,0,
data\raw\train\IHC\00467_train_2+.png,25789.443359375,0.4192655384540558,0,0.2,2,0,0,0,
data\raw\train\IHC\00468_train_3+.png,444201.75,0.4236617684364319,1,0.25,0,0,0,0,
data\raw\train\IHC\00469_train_2+.png,5732.06591796875,0.0054665240459144115,0,0.2,2,0,1,0,
data\raw\train\IHC\00470_train_1+.png,892626.1875,0.8512746691703796,0,0.2,2,0,0,0,
data\raw\train\IHC\00471_train_2+.png,204367.75,0.8585509657859802,0,0.2,2,0,0,0,
data\raw\train\IHC\00475_train_3+.png,170183.65625,0.16253399848937988,1,0.25,0,0,0,0,
data\raw\train\IHC\00476_train_3+.png,239844.125,0.3890264332294464,1,0.25,0,0,0,0,
data\raw\train\IHC\00477_train_2+.png,72351.1953125,1.212440848350525,0,0.2,2,0,0,0,
data\raw\train\IHC\00478_train_2+.png,859.7612915039062,0.11977727711200714,0,0.2,2,0,0,0,
data\raw\train\IHC\00479_train_2+.png,219959.34375,0.6085436940193176,0,0.2,2,0,0,0,
data\raw\train\IHC\00480_train_2+.png,47425.8984375,0.04522886127233505,0,0.2,2,0,1,0,
data\raw\train\IHC\00481_train_1+.png,121899.0078125,0.75090092420578,0,0.2,2,0,0,0,
data\raw\train\IHC\00482_train_0.png,6705.20166015625,0.6117326617240906,0,0.2,2,0,0,0,
data\raw\train\IHC\00483_train_1+.png,449.8504638671875,0.0004290108336135745,0,0.2,2,1,1,1,
data\raw\train\IHC\00484_train_3+.png,24694.904296875,0.02372397668659687,1,0.25,0,0,1,0,
data\raw\train\IHC\00485_train_2+.png,129244.9453125,0.6669467687606812,0,0.2,2,0,0,0,
data\raw\train\IHC\00486_train_3+.png,187979.515625,0.17971530556678772,1,0.25,0,0,0,0,
data\raw\train\IHC\00487_train_3+.png,3356.437744140625,0.18907378613948822,1,0.25,0,0,0,0,
data\raw\train\IHC\00488_train_2+.png,4036.688720703125,0.0038496863562613726,0,0.2,2,0,1,0,
data\raw\train\IHC\00489_train_1+.png,4504.20556640625,0.0042955451644957066,0,0.2,2,0,1,0,
data\raw\train\IHC\00490_train_3+.png,441104.28125,0.5518079996109009,1,0.25,0,0,0,0,
data\raw\train\IHC\00492_train_2+.png,320849.15625,0.8936207294464111,0,0.2,2,0,0,0,
data\raw\train\IHC\00493_train_1+.png,1322.533203125,0.06742458045482635,0,0.2,2,0,0,0,
data\raw\train\IHC\00494_train_2+.png,19506.07421875,0.03060808591544628,0,0.2,2,0,1,0,
data\raw\train\IHC\00495_train_2+.png,3983.7734375,0.003799222409725189,0,0.2,2,0,1,0,
data\raw\train\IHC\00496_train_2+.png,35874.8046875,0.0547361820936203,0,0.2,2,0,0,0,
data\raw\train\IHC\00498_train_1+.png,35739.94921875,0.07526227831840515,0,0.2,2,0,0,0,
data\raw\train\IHC\00499_train_2+.png,0.005211635027080774,4.970202471810126e-09,0,0.2,2,1,1,1,
data\raw\train\IHC\00500_train_1+.png,414104.25,0.44128334522247314,0,0.2,2,0,0,0,
data\raw\train\IHC\00501_train_3+.png,96727.515625,0.10394527018070221,1,0.25,0,0,0,0,
data\raw\train\IHC\00502_train_1+.png,1366104.5,1.302818775177002,0,0.2,2,0,0,0,
data\raw\train\IHC\00503_train_2+.png,166163.125,1.1557486057281494,0,0.2,2,0,0,0,
data\raw\train\IHC\00504_train_3+.png,585549.125,1.809495449066162,1,0.25,0,0,0,0,
data\raw\train\IHC\00505_train_2+.png,0.07056079804897308,6.729202084443386e-08,0,0.2,2,1,1,1,
data\raw\train\IHC\00506_train_2+.png,56391.33203125,0.6157872080802917,0,0.2,2,0,0,0,
data\raw\train\IHC\00507_train_2+.png,1850893.25,1.7651493549346924,0,0.2,2,0,0,0,
data\raw\train\IHC\00508_train_3+.png,2305.297119140625,0.07537592202425003,1,0.25,0,0,0,0,
data\raw\train\IHC\00510_train_2+.png,90192.59375,0.7619805932044983,0,0.2,2,0,0,0,
data\raw\train\IHC\00511_train_2+.png,333.8712463378906,0.00031840443261899054,0,0.2,2,1,1,1,
data\raw\train\IHC\00512_train_2+.png,297892.96875,0.46071526408195496,0,0.2,2,0,0,0,
data\raw\train\IHC\00513_train_2+.png,24354.181640625,0.02322595752775669,0,0.2,2,0,1,0,
data\raw\train\IHC\00514_train_3+.png,814393.8125,0.7768576145172119,1,0.25,0,0,0,0,
data\raw\train\IHC\00515_train_3+.png,5924.53076171875,0.005651107523590326,1,0.25,0,0,1,0,
data\raw\train\IHC\00516_train_3+.png,112.28269958496094,0.006924191955476999,1,0.25,0,1,1,1,
data\raw\train\IHC\00517_train_2+.png,74231.8671875,0.0707930251955986,0,0.2,2,0,0,0,
data\raw\train\IHC\00518_train_2+.png,6.050756837794324e-06,5.770451391023945e-12,0,0.2,2,1,1,1,
data\raw\train\IHC\00519_train_1+.png,546220.75,0.6829962134361267,0,0.2,2,0,0,0,
data\raw\train\IHC\00520_train_2+.png,4.598708152770996,4.385669853945728e-06,0,0.2,2,1,1,1,
data\raw\train\IHC\00523_train_2+.png,802823.125,1.2768213748931885,0,0.2,2,0,0,0,
data\raw\train\IHC\00524_train_2+.png,616.7958984375,0.0005882224068045616,0,0.2,2,0,1,0,
data\raw\train\IHC\00525_train_1+.png,30506.66015625,0.41376182436943054,0,0.2,2,0,0,0,
data\raw\train\IHC\00526_train_2+.png,299855.75,1.0867173671722412,0,0.2,2,0,0,0,
data\raw\train\IHC\00528_train_1+.png,20194.27734375,0.019258763641119003,0,0.2,2,0,1,0,
data\raw\train\IHC\00529_train_2+.png,8359.509765625,0.22905904054641724,0,0.2,2,0,0,0,
data\raw\train\IHC\00530_train_3+.png,2016889.0,1.9314087629318237,1,0.25,0,0,0,0,
data\raw\train\IHC\00532_train_2+.png,329665.375,0.31439340114593506,0,0.2,2,0,0,0,
data\raw\train\IHC\00533_train_0.png,31723.4921875,0.08098636567592621,0,0.2,2,0,0,0,
data\raw\train\IHC\00534_train_2+.png,16224.009765625,0.015472421422600746,0,0.2,2,0,1,0,
data\raw\train\IHC\00535_train_1+.png,105741.0625,0.7191606163978577,0,0.2,2,0,0,0,
data\raw\train\IHC\00536_train_3+.png,10923.2412109375,0.010420882143080235,1,0.25,0,0,1,0,
data\raw\train\IHC\00537_train_1+.png,31000.939453125,0.054081909358501434,0,0.2,2,0,0,0,
data\raw\train\IHC\00538_train_1+.png,1029623.5,1.205810546875,0,0.2,2,0,0,0,
data\raw\train\IHC\00539_train_1+.png,1021365.9375,1.1207298040390015,0,0.2,2,0,0,0,
data\raw\train\IHC\00540_train_3+.png,3957.89501953125,1.0799168348312378,1,0.25,0,0,0,0,
data\raw\train\IHC\00541_train_2+.png,6604.701171875,0.006298733875155449,0,0.2,2,0,1,0,
data\raw\train\IHC\00543_train_2+.png,394764.71875,0.5917322635650635,0,0.2,2,0,0,0,
data\raw\train\IHC\00544_train_3+.png,623639.25,0.5988245606422424,1,0.25,0,0,0,0,
data\raw\train\IHC\00545_train_2+.png,90314.546875,0.28845179080963135,0,0.2,2,0,0,0,
data\raw\train\IHC\00546_train_2+.png,157561.5625,0.15026241540908813,0,0.2,2,0,0,0,
data\raw\train\IHC\00548_train_1+.png,240577.578125,0.513867974281311,0,0.2,2,0,0,0,
data\raw\train\IHC\00550_train_1+.png,88902.984375,0.8014910221099854,0,0.2,2,0,0,0,
data\raw\train\IHC\00551_train_2+.png,0.015289707109332085,1.4581400975544057e-08,0,0.2,2,1,1,1,
data\raw\train\IHC\00552_train_3+.png,698000.0,1.4917716979980469,1,0.25,0,0,0,0,
data\raw\train\IHC\00555_train_3+.png,14360.4365234375,0.03809164837002754,1,0.25,0,0,1,0,
data\raw\train\IHC\00556_train_3+.png,610342.625,0.6688884496688843,1,0.25,0,0,0,0,
data\raw\train\IHC\00557_train_2+.png,341774.96875,0.3259420096874237,0,0.2,2,0,0,0,
data\raw\train\IHC\00558_train_2+.png,9.707946446724236e-06,9.25821919128822e-12,0,0.2,2,1,1,1,
data\raw\train\IHC\00560_train_0.png,151658.75,0.3800904452800751,0,0.2,2,0,0,0,
data\raw\train\IHC\00561_train_3+.png,19220.03125,0.018333427608013153,1,0.25,0,0,1,0,
data\raw\train\IHC\00562_train_3+.png,2379.317138671875,0.002283867448568344,1,0.25,0,0,1,0,
data\raw\train\IHC\00563_train_2+.png,1645.683349609375,0.0015694459434598684,0,0.2,2,0,1,0,
data\raw\train\IHC\00565_train_1+.png,338787.0,0.3230924606323242,0,0.2,2,0,0,0,
data\raw\train\IHC\00566_train_2+.png,6726.765625,0.20713035762310028,0,0.2,2,0,0,0,
data\raw\train\IHC\00567_train_3+.png,75986.3125,0.07249820977449417,1,0.25,0,0,0,0,
data\raw\train\IHC\00568_train_3+.png,765.9385375976562,0.0007308804197236896,1,0.25,0,0,1,0,
data\raw\train\IHC\00570_train_3+.png,0.38011378049850464,3.6252444601814204e-07,1,0.25,0,1,1,1,
data\raw\train\IHC\00571_train_2+.png,118179.6953125,0.11270494014024734,0,0.2,2,0,0,0,
data\raw\train\IHC\00572_train_1+.png,291.31036376953125,0.00027781521202996373,0,0.2,2,1,1,1,
data\raw\train\IHC\00573_train_1+.png,72095.46875,0.14704027771949768,0,0.2,2,0,0,0,
data\raw\train\IHC\00575_train_2+.png,443422.59375,1.2395836114883423,0,0.2,2,0,0,0,
data\raw\train\IHC\00576_train_3+.png,774679.75,0.7407610416412354,1,0.25,0,0,0,0,
data\raw\train\IHC\00577_train_2+.png,375693.1875,0.3582889437675476,0,0.2,2,0,0,0,
data\raw\train\IHC\00578_train_2+.png,23252.71875,0.022175520658493042,0,0.2,2,0,1,0,
data\raw\train\IHC\00579_train_2+.png,116782.96875,0.7041311264038086,0,0.2,2,0,0,0,
data\raw\train\IHC\00580_train_1+.png,60349.9140625,0.757146954536438,0,0.2,2,0,0,0,
data\raw\train\IHC\00581_train_2+.png,14054.3388671875,0.11448537558317184,0,0.2,2,0,0,0,
data\raw\train\IHC\00582_train_1+.png,191687.703125,0.740856409072876,0,0.2,2,0,0,0,
